"","X1","X1_1","street_number","street_name","neighborhood","city","HUNDRED_BLOCK","count","address","postal_code","ID","district","lon","lat"
"10400",10400,9471,"5783","176A Street","Cloverdale","Surrey","58TH AVE / 176A ST",4,"58TH AVE / 176A ST Surrey","V3S 6S6",341,"Cloverdale (NA)",-122.733716,49.1078
"10401",10401,9472,"15065","58 Avenue","South Newton","Surrey","58TH AVE / PANORAMA DR",4,"58TH AVE / PANORAMA DR Surrey","V3S 8Z5",556,"South Newton (NA)",-122.8048616,49.1064992
"10402",10402,9472,"15065","58 Avenue","South Newton","Surrey","58TH AVE / PANORAMA DR",4,"58TH AVE / PANORAMA DR Surrey","V3S 8Z5",556,"South Newton (NA)",-122.8048616,49.1064992
"10403",10403,9473,"5890","133A Street","Newton","Surrey","5900 133A ST",4,"5900 133A ST Surrey","V3X 2N7",187,"Newton (Panorame Ridge)",-122.8536406,49.1098582
"10404",10404,9474,"5918","145A Street","South Newton","Surrey","5900 145A ST",4,"5900 145A ST Surrey","V3S 7B5",323,"South Newton (NA)",-122.8190592,49.109975
"10405",10405,9474,"5918","145A Street","South Newton","Surrey","5900 145A ST",4,"5900 145A ST Surrey","V3S 7B5",323,"South Newton (NA)",-122.8190592,49.109975
"10406",10406,9475,"5854","156 Street","Surrey","Greater Vancouver","5900 156TH ST",4,"5900 156TH ST Surrey","V3S 4N8",325,"NA",-122.788668,49.1097875
"10407",10407,9476,"5898","163A Street","West Cloverdale South","Surrey","5900 163A ST",4,"5900 163A ST Surrey","V3S 4Y5",542,"West Cloverdale South (NA)",-122.7692449,49.1096457
"10408",10408,9477,"5896","163B Street","West Cloverdale South","Surrey","5900 163B ST",4,"5900 163B ST Surrey","V3S 4Y5",542,"West Cloverdale South (NA)",-122.768065,49.1096118
"10409",10409,9478,"18157","59 Avenue","Cloverdale","Surrey","5900 181A ST",4,"5900 181A ST Surrey","V3S 5R8",338,"Cloverdale (NA)",-122.7196898,49.1095403
"10410",10410,9478,"18157","59 Avenue","Cloverdale","Surrey","5900 181A ST",4,"5900 181A ST Surrey","V3S 5R8",338,"Cloverdale (NA)",-122.7196898,49.1095403
"10411",10411,9479,"5901","183 Street","Cloverdale","Surrey","5900 183RD ST",4,"5900 183RD ST Surrey","V3S 5P2",347,"Cloverdale (NA)",-122.7156081,49.109879
"10412",10412,9480,"5909","184A Street","Surrey","Greater Vancouver","5900 184A ST",4,"5900 184A ST Surrey","V3S 5S8",349,"NA",-122.7114104,49.1098975
"10413",10413,9481,"5915","191A Street","Surrey","Greater Vancouver","5900 191A ST",4,"5900 191A ST Surrey","V3S 7N1",359,"NA",-122.692057,49.1091679
"10414",10414,9482,"5854","British Columbia 99 Alternate","South Newton","Surrey","5900 KING GEORGE BLVD",4,"5900 KING GEORGE BLVD Surrey","V3X 1G8",546,"South Newton (NA)",-122.8372529,49.1094267
"10415",10415,9482,"5854","British Columbia 99 Alternate","South Newton","Surrey","5900 KING GEORGE BLVD",4,"5900 KING GEORGE BLVD Surrey","V3X 1G8",546,"South Newton (NA)",-122.8372529,49.1094267
"10416",10416,9483,"5967","Southpark Court","Newton","Surrey","5900 SOUTHPARK CRT",4,"5900 SOUTHPARK CRT Surrey","V3X 2B8",313,"Newton (NA)",-122.8851187,49.1112667
"10417",10417,9484,"12745","60 Avenue","Newton","Surrey","6000 127A ST",4,"6000 127A ST Surrey","V3X 2K9",486,"Newton (NA)",-122.8693973,49.1118611
"10418",10418,9485,"13065","60 Avenue","Newton","Surrey","6000 130A ST",4,"6000 130A ST Surrey","V3X 2L7",189,"Newton (Panorame Ridge)",-122.86076,49.1118979
"10419",10419,9486,"7011","134 Street","Newton","Surrey","6000 133B ST",4,"6000 133B ST Surrey","V3W 4T1",300,"Newton (NA)",-122.8522833,49.1301437
"10420",10420,9487,"10350","138A Street","Whalley","Surrey","6000 138A ST",4,"6000 138A ST Surrey","V3T 5Y2",256,"Whalley (NA)",-122.8383675,49.1906209
"10421",10421,9488,"14577","67A Avenue","East Newton South","Surrey","6000 145B ST",4,"6000 145B ST Surrey","V3S 0Z4",539,"East Newton South (NA)",-122.8183654,49.1252399
"10422",10422,9488,"14577","67A Avenue","East Newton South","Surrey","6000 145B ST",4,"6000 145B ST Surrey","V3S 0Z4",539,"East Newton South (NA)",-122.8183654,49.1252399
"10423",10423,9489,"6010","156 Street","Surrey","Greater Vancouver","6000 156TH ST",4,"6000 156TH ST Surrey","V3S 4N8",325,"NA",-122.7892575,49.1115091
"10424",10424,9490,"363","164A Street","Kensington Prairie","Surrey","6000 164A ST",4,"6000 164A ST Surrey","V3S 0M1",440,"Kensington Prairie (NA)",-122.7665969,49.0685018
"10425",10425,9490,"363","164A Street","Kensington Prairie","Surrey","6000 164A ST",4,"6000 164A ST Surrey","V3S 0M1",440,"Kensington Prairie (NA)",-122.7665969,49.0685018
"10426",10426,9491,"6060","164B Street","Cloverdale","Surrey","6000 164B ST",4,"6000 164B ST Surrey","V3S 5V4",541,"Cloverdale (NA)",-122.7651366,49.1129229
"10427",10427,9492,"6066","172B Street","Cloverdale","Surrey","6000 172B ST",4,"6000 172B ST Surrey","V3S 6G6",331,"Cloverdale (NA)",-122.7428979,49.1124469
"10428",10428,9493,"6084","173A Street","Cloverdale","Surrey","6000 173A ST",4,"6000 173A ST Surrey","V3S 6Y3",331,"Cloverdale (NA)",-122.7413113,49.1132652
"10429",10429,9494,"6089","175B Street","Cloverdale","Surrey","6000 175B ST",4,"6000 175B ST Surrey","V3S 4E8",331,"Cloverdale (NA)",-122.7358416,49.1128854
"10430",10430,9495,"8578","59 Avenue","Surrey","Greater Vancouver","6000 185B ST",4,"6000 185B ST Surrey","V3S 7Z8",349,"NA",-122.7079072,49.1109188
"10431",10431,9496,"6010","187A Street","Surrey","Greater Vancouver","6000 187A ST",4,"6000 187A ST Surrey","V3S 7R6",350,"NA",-122.7031947,49.112134
"10432",10432,9497,"6046","Southpark Place","Newton","Surrey","6000 SOUTHPARK PL",4,"6000 SOUTHPARK PL Surrey","V3X 2C1",313,"Newton (NA)",-122.8811535,49.1128157
"10433",10433,9498,"60 Ave FS 148 St","South Newton","Surrey","Greater Vancouver","60TH AVE / 148TH ST",4,"60TH AVE / 148TH ST Surrey","V3S 1R7",552,"South Newton (NA)",-122.8122448,49.1118058
"10434",10434,9498,"60 Ave FS 148 St","South Newton","Surrey","Greater Vancouver","60TH AVE / 148TH ST",4,"60TH AVE / 148TH ST Surrey","V3S 1R7",552,"South Newton (NA)",-122.8122448,49.1118058
"10435",10435,9499,"6007","164 Street","Cloverdale","Surrey","60TH AVE / 164TH ST",4,"60TH AVE / 164TH ST Surrey","V3S 3V9",541,"Cloverdale (NA)",-122.7677909,49.1116409
"10436",10436,9500,"16590","60 Avenue","West Cloverdale South","Surrey","60TH AVE / 166TH ST",4,"60TH AVE / 166TH ST Surrey","V3S 1S9",542,"West Cloverdale South (NA)",-122.7625737,49.1115407
"10437",10437,9500,"16590","60 Avenue","West Cloverdale South","Surrey","60TH AVE / 166TH ST",4,"60TH AVE / 166TH ST Surrey","V3S 1S9",542,"West Cloverdale South (NA)",-122.7625737,49.1115407
"10438",10438,9501,"5987","189A Street","Surrey","Greater Vancouver","60TH AVE / 189A ST",4,"60TH AVE / 189A ST Surrey","V3S 7W4",359,"NA",-122.6976891,49.1113143
"10439",10439,9502,"6148","139 Street","South Newton","Surrey","6100 139TH ST",4,"6100 139TH ST Surrey","V3X 0H1",321,"South Newton (NA)",-122.8362865,49.114224
"10440",10440,9502,"6148","139 Street","South Newton","Surrey","6100 139TH ST",4,"6100 139TH ST Surrey","V3X 0H1",321,"South Newton (NA)",-122.8362865,49.114224
"10441",10441,9503,"6126","140B Street","South Newton","Surrey","6100 140B ST",4,"6100 140B ST Surrey","V3X 0G9",322,"South Newton (NA)",-122.8322087,49.1140866
"10442",10442,9503,"6126","140B Street","South Newton","Surrey","6100 140B ST",4,"6100 140B ST Surrey","V3X 0G9",322,"South Newton (NA)",-122.8322087,49.1140866
"10443",10443,9504,"6100","163B Street","Cloverdale","Surrey","6100 163B ST",4,"6100 163B ST Surrey","V3S 3V9",541,"Cloverdale (NA)",-122.76847,49.1135503
"10444",10444,9504,"6100","163B Street","Cloverdale","Surrey","6100 163B ST",4,"6100 163B ST Surrey","V3S 3V9",541,"Cloverdale (NA)",-122.76847,49.1135503
"10445",10445,9505,"King George Blvd FS 62 Ave","Newton","Surrey","Greater Vancouver","6100 BLOCK KING GEORGE BLVD",4,"6100 BLOCK KING GEORGE BLVD Surrey","V3X 1G2",321,"Newton (NA)",-122.8441963,49.1152172
"10446",10446,9506,"6164","146 Street","South Newton","Surrey","61A AVE / 146TH ST",4,"61A AVE / 146TH ST Surrey","V3S 3A2",322,"South Newton (NA)",-122.817756,49.11464
"10447",10447,9506,"6164","146 Street","South Newton","Surrey","61A AVE / 146TH ST",4,"61A AVE / 146TH ST Surrey","V3S 3A2",322,"South Newton (NA)",-122.817756,49.11464
"10448",10448,9507,"10491","135A Street","Whalley","Surrey","6200 135A ST",4,"6200 135A ST Surrey","V3T 4C9",76,"Whalley (NA)",-122.8469068,49.1932052
"10449",10449,9508,"6225","167 Street","Cloverdale","Surrey","6200 166A ST",4,"6200 166A ST Surrey","V3S 9L3",541,"Cloverdale (NA)",-122.7612044,49.1149366
"10450",10450,9509,"6288","173A Street","Cloverdale","Surrey","6200 173A ST",4,"6200 173A ST Surrey","V3S 5J8",332,"Cloverdale (NA)",-122.7420729,49.1166416
"10451",10451,9510,"6203","186 Street","Surrey","Greater Vancouver","6200 186TH ST",4,"6200 186TH ST Surrey","V3S 7R1",350,"NA",-122.7071681,49.1147451
"10452",10452,9511,"6250","187 Street","Surrey","Greater Vancouver","6200 187TH ST",4,"6200 187TH ST Surrey","V3S 7N8",353,"NA",-122.7044935,49.1158515
"10453",10453,9512,"19407","62 Avenue","Surrey","Greater Vancouver","6200 194TH ST",4,"6200 194TH ST Surrey","V3S 7L4",355,"NA",-122.6852287,49.1156841
"10454",10454,9513,"19477","62 Avenue","Surrey","Greater Vancouver","6200 195TH ST",4,"6200 195TH ST Surrey","V3S 7L4",357,"NA",-122.6833997,49.114813
"10455",10455,9514,"6198","Greenside Drive East","Surrey","Greater Vancouver","6200 GREENSIDE DR E",4,"6200 GREENSIDE DR E Surrey","V3S 5M8",358,"NA",-122.6862537,49.115046
"10456",10456,9515,"6198","Killarney Drive","Surrey","Greater Vancouver","6200 KILLARNEY DR",4,"6200 KILLARNEY DR Surrey","V3S 5W9",325,"NA",-122.7982492,49.1151176
"10457",10457,9516,"6214","Parktree Court","Newton","Surrey","6200 PARKTREE CRT",4,"6200 PARKTREE CRT Surrey","V3X 1Z7",312,"Newton (NA)",-122.8823679,49.1159175
"10458",10458,9517,"6256","184 Street","Surrey","Greater Vancouver","6256 184 ST",4,"6256 184 ST Surrey","V3S 8E6",445,"NA",-122.7118671,49.1165357
"10459",10459,9518,"6272","152 Street","Surrey","Greater Vancouver","62A AVE / 152ND ST",4,"62A AVE / 152ND ST Surrey","V3S 3K8",325,"South Newton (NA)",-122.8009156,49.1166595
"10460",10460,9519,"18488","63A Avenue","Surrey","Greater Vancouver","6300 184A ST",4,"6300 184A ST Surrey","V3S 8B9",445,"NA",-122.7106198,49.1174221
"10461",10461,9520,"6272","187 Street","Surrey","Greater Vancouver","6300 187TH ST",4,"6300 187TH ST Surrey","V3S 7N8",353,"NA",-122.7045092,49.1165575
"10462",10462,9521,"6284","195B Street","Surrey","Greater Vancouver","6300 195B ST",4,"6300 195B ST Surrey","V3S 7L8",356,"NA",-122.6801953,49.1172067
"10463",10463,9522,"4930","196 Street","Langley City","Greater Vancouver","6300 196TH ST",4,"6300 196TH ST Surrey","V3A 1A3",NA,"NA",-122.6793216,49.0923825
"10464",10464,9523,"6455","143 Street","South Newton","Surrey","6400 143RD ST",4,"6400 143RD ST Surrey","V3W 9X8",176,"South Newton (NA)",-122.8266351,49.1207994
"10465",10465,9523,"6455","143 Street","South Newton","Surrey","6400 143RD ST",4,"6400 143RD ST Surrey","V3W 9X8",176,"South Newton (NA)",-122.8266351,49.1207994
"10466",10466,9524,"6026","189A Street","Surrey","Greater Vancouver","6400 189A ST",4,"6400 189A ST Surrey","V3S 8A3",352,"NA",-122.697442,49.1118303
"10467",10467,9525,"13458","134A Street","Newton","Surrey","64TH AVE / 134A ST",4,"64TH AVE / 134A ST Surrey","V3W 1Y3",184,"Newton (NA)",-122.8496266,49.1189739
"10468",10468,9526,"6001-6399","160 Street","Surrey","Greater Vancouver","64TH AVE / 160TH ST",4,"64TH AVE / 160TH ST Surrey","V3S",453,"NA",-122.7789977,49.1189718
"10469",10469,9527,"18997","64 Avenue","North Cloverdale East","Surrey","64TH AVE / 190TH ST",4,"64TH AVE / 190TH ST Surrey","V3S 2V6",504,"North Cloverdale East (NA)",-122.696408,49.119063
"10470",10470,9528,"6492","122A Street","Newton","Surrey","6500 122A ST",4,"6500 122A ST Surrey","V3W 3R8",307,"Newton (NA)",-122.882947,49.1209008
"10471",10471,9529,"6490","180 Street","Cloverdale","Surrey","6500 180TH ST",4,"6500 180TH ST Surrey","V3S 7J8",334,"Cloverdale (NA)",-122.7234588,49.1205982
"10472",10472,9530,"#43","6450","64 Avenue","North Cloverdale East","6500 187TH ST",4,"6500 187TH ST Surrey","V3S 2X4",503,"North Cloverdale East (NA)",-122.7038436,49.1196514
"10473",10473,9531,"6522","196 Street","Langley Meadows","Langley City","6500 196TH ST",4,"6500 196TH ST Surrey","V2Y 1R3",531,"NA",-122.6799158,49.1210949
"10474",10474,9532,"6481","128 Street","Newton","Surrey","65TH AVE / 128TH ST",4,"65TH AVE / 128TH ST Surrey","V3W 4C5",455,"Newton (NA)",-122.8678518,49.1207401
"10475",10475,9533,"14","65 Avenue","East Clayton","Surrey","65TH AVE / 192ND ST",4,"65TH AVE / 192ND ST Surrey","V4N 0A2",531,"East Clayton (NA)",-122.6909078,49.1221574
"10476",10476,9534,"6606","131 Street","Newton","Surrey","6600 131ST ST",4,"6600 131ST ST Surrey","V3W 7A1",194,"Newton (NA)",-122.8590802,49.122779
"10477",10477,9535,"6652","135 Street","Newton","Surrey","6600 135TH ST",4,"6600 135TH ST Surrey","V3W 2B7",179,"Newton (NA)",-122.8480208,49.1234474
"10478",10478,9536,"14153","66 Avenue","South Newton","Surrey","6600 141A ST",4,"6600 141A ST Surrey","V3W 9N9",176,"South Newton (NA)",-122.8308106,49.1228541
"10479",10479,9536,"14153","66 Avenue","South Newton","Surrey","6600 141A ST",4,"6600 141A ST Surrey","V3W 9N9",176,"South Newton (NA)",-122.8308106,49.1228541
"10480",10480,9537,"6586","172 Street","Surrey","Greater Vancouver","6600 172ND ST",4,"6600 172ND ST Surrey","V3S 3T8",576,"Cloverdale (NA)",-122.7454864,49.1225045
"10481",10481,9538,"6590","Swanson Place","Newton","Surrey","6600 SWANSON PL",4,"6600 SWANSON PL Surrey","V3W 6G2",183,"Newton (NA)",-122.8476632,49.122753
"10482",10482,9539,"194 St FS 66 Ave","East Clayton","Surrey","Greater Vancouver","66TH AVE / 194TH ST",4,"66TH AVE / 194TH ST Surrey","V4N 5W7",531,"East Clayton (NA)",-122.6853189,49.1236955
"10483",10483,9540,"6704","122 Street","Newton","Surrey","6700 122ND ST",4,"6700 122ND ST Surrey","V3W 3R9",305,"Newton (NA)",-122.8843661,49.1247577
"10484",10484,9541,"6704","123A Street","Newton","Surrey","6700 123A ST",4,"6700 123A ST Surrey","V3W 0Z1",305,"Newton (NA)",-122.8800849,49.1248027
"10485",10485,9542,"6724","130A Street","Newton","Surrey","6700 130A ST",4,"6700 130A ST Surrey","V3W 8J3",195,"Newton (NA)",-122.8605019,49.1247603
"10486",10486,9543,"6696","131A Street","Newton","Surrey","6700 131A ST",4,"6700 131A ST Surrey","V3W 7P5",195,"Newton (NA)",-122.8576544,49.1245464
"10487",10487,9544,"13241","67 Avenue","Newton","Surrey","6700 132A ST",4,"6700 132A ST Surrey","V3W 7J3",181,"Newton (NA)",-122.855456,49.1249471
"10488",10488,9545,"13785","67 Avenue","Newton","Surrey","6700 137A ST",4,"6700 137A ST Surrey","V3W 9M2",177,"Newton (NA)",-122.8409721,49.124198
"10489",10489,9546,"6690","142 Street","Newton","Surrey","6700 142ND ST",4,"6700 142ND ST Surrey","V3W 5M7",175,"Newton (NA)",-122.8284948,49.1244681
"10490",10490,9547,"18350","68 Avenue","Cloverdale","Surrey","6700 183B ST",4,"6700 183B ST Surrey","V3S 9C6",497,"Cloverdale (NA)",-122.7140021,49.1252759
"10491",10491,9548,"188","67A Avenue","East Clayton","Surrey","67A AVE / 189TH ST",4,"67A AVE / 189TH ST Surrey","V4N 5Z9",590,"East Clayton (NA)",-122.698388,49.125439
"10492",10492,9549,"6710","137 Street","Newton","Surrey","67TH AVE / 137TH ST",4,"67TH AVE / 137TH ST Surrey","V3W 7V1",178,"Newton (NA)",-122.842639,49.124087
"10493",10493,9550,"6709","185A Street","North Cloverdale East","Surrey","67TH AVE / 185A ST",4,"67TH AVE / 185A ST Surrey","V3S 1Z1",500,"North Cloverdale East (NA)",-122.7085375,49.1244636
"10494",10494,9550,"6709","185A Street","North Cloverdale East","Surrey","67TH AVE / 185A ST",4,"67TH AVE / 185A ST Surrey","V3S 1Z1",500,"North Cloverdale East (NA)",-122.7085375,49.1244636
"10495",10495,9551,"15300","68 Avenue","West Newton North","Surrey","6800 126TH ST",4,"6800 126TH ST Surrey","V3W 2C9",202,"West Newton North (NA)",-122.8734017,49.126618
"10496",10496,9551,"15300","68 Avenue","West Newton North","Surrey","6800 126TH ST",4,"6800 126TH ST Surrey","V3W 2C9",202,"West Newton North (NA)",-122.8734017,49.126618
"10497",10497,9552,"6844","147 Street","East Newton South","Surrey","6800 147TH ST",4,"6800 147TH ST Surrey","V3S 3A9",537,"East Newton South (NA)",-122.8146502,49.1271727
"10498",10498,9552,"6844","147 Street","East Newton South","Surrey","6800 147TH ST",4,"6800 147TH ST Surrey","V3S 3A9",537,"East Newton South (NA)",-122.8146502,49.1271727
"10499",10499,9553,"6878","177 Street","North Cloverdale West","Surrey","6800 177TH ST",4,"6800 177TH ST Surrey","V3S 2K1",497,"North Cloverdale West (NA)",-122.7323345,49.1276541
"10500",10500,9553,"6878","177 Street","North Cloverdale West","Surrey","6800 177TH ST",4,"6800 177TH ST Surrey","V3S 2K1",497,"North Cloverdale West (NA)",-122.7323345,49.1276541
"10501",10501,9553,"6878","177 Street","North Cloverdale West","Surrey","6800 177TH ST",4,"6800 177TH ST Surrey","V3S 2K1",497,"North Cloverdale West (NA)",-122.7323345,49.1276541
"10502",10502,9553,"6878","177 Street","North Cloverdale West","Surrey","6800 177TH ST",4,"6800 177TH ST Surrey","V3S 2K1",497,"North Cloverdale West (NA)",-122.7323345,49.1276541
"10503",10503,9554,"18574","185A Street","Surrey","Greater Vancouver","6800 185A ST",4,"6800 185A ST Surrey","V3S 8S1",345,"NA",-122.7083814,49.1035335
"10504",10504,9555,"12168","68 Avenue","Newton","Surrey","68TH AVE / 121A ST",4,"68TH AVE / 121A ST Surrey","V3W 1G7",206,"Newton (Strawberry Hill)",-122.8860749,49.1267106
"10505",10505,9556,"12521","68 Avenue","Newton","Surrey","68TH AVE / 125TH ST",4,"68TH AVE / 125TH ST Surrey","V3W 2C9",488,"Newton (NA)",-122.876231,49.1266383
"10506",10506,9557,"13705","68 Avenue","Newton","Surrey","68TH AVE / 137TH ST",4,"68TH AVE / 137TH ST Surrey","V3W 2G8",301,"Newton (NA)",-122.8427241,49.1262703
"10507",10507,9558,"18905","68 Avenue","East Clayton","Surrey","68TH AVE / 189TH ST",4,"68TH AVE / 189TH ST Surrey","V4N 0B3",590,"East Clayton (NA)",-122.698328,49.126231
"10508",10508,9559,"12892","68 Avenue","Newton","Surrey","68TH AVE / HELSTON CRES",4,"68TH AVE / HELSTON CRES Surrey","V3W 7C2",197,"Newton (NA)",-122.8649682,49.1265553
"10509",10509,9560,"6866","123rd Street","Newton","Surrey","6900 123RD ST",4,"6900 123RD ST Surrey","V3W 0X4",203,"Newton (Strawberry Hill)",-122.8815439,49.127971
"10510",10510,9561,"6887","132 Street","Newton","Surrey","6900 132ND ST",4,"6900 132ND ST Surrey","V3W 4L9",196,"Newton (NA)",-122.8566921,49.1283842
"10511",10511,9562,"18275","67 Avenue","Cloverdale","Surrey","6900 182A ST",4,"6900 182A ST Surrey","V3S 0L9",334,"Cloverdale (NA)",-122.7166836,49.1240505
"10512",10512,9563,"9410","195 Street","Surrey","Greater Vancouver","6900 195TH ST",4,"6900 195TH ST Surrey","V4N 4G2",527,"NA",-122.681632,49.1743382
"10513",10513,9564,"128 St FS 69A Ave","Newton","Surrey","Greater Vancouver","69A AVE / 128TH ST",4,"69A AVE / 128TH ST Surrey","V3W",199,"Newton (NA)",-122.8679046,49.1294658
"10514",10514,9565,"7000","127A Street","Newton","Surrey","7000 127A ST",4,"7000 127A ST Surrey","V3W 0V4",199,"Newton (NA)",-122.8688342,49.1299265
"10515",10515,9566,"6712","131A Street","Newton","Surrey","7000 131A ST",4,"7000 131A ST Surrey","V3W 7P5",195,"Newton (NA)",-122.8576551,49.1247796
"10516",10516,9567,"7016","136B Street","Newton","Surrey","7000 136B ST",4,"7000 136B ST Surrey","V3W 5A3",301,"Newton (NA)",-122.8432292,49.1301981
"10517",10517,9568,"14850","92 Avenue","Surrey","Greater Vancouver","7000 148A ST",4,"7000 148A ST Surrey","V3R 1C1",133,"NA",-122.810602,49.170125
"10518",10518,9569,"7008","181 Street","Cloverdale","Surrey","7000 181ST ST",4,"7000 181ST ST Surrey","V3S 7C5",497,"Cloverdale (NA)",-122.7214082,49.1295811
"10519",10519,9570,"280","135 Street","Newton","Surrey","70B AVE / 135TH ST",4,"70B AVE / 135TH ST Surrey","V3W 2J6",298,"Newton (Crescent Heights)",-122.8483333,49.1307703
"10520",10520,9571,"12455","68A Avenue","Newton","Surrey","7100 124A ST",4,"7100 124A ST Surrey","V3W 0P6",202,"Newton (NA)",-122.8774279,49.1276811
"10521",10521,9572,"7096","126 Street","Newton","Surrey","7100 126TH ST",4,"7100 126TH ST Surrey","V3W 4A7",199,"Newton (NA)",-122.873184,49.132026
"10522",10522,9573,"7123","141A Street","Newton","Surrey","7100 141A ST",4,"7100 141A ST Surrey","V3W 5X8",170,"Newton (NA)",-122.830323,49.131772
"10523",10523,9574,"1082","182 Street","Cloverdale","Surrey","7100 182ND ST",4,"7100 182ND ST Surrey","V4N 6B8",533,"Cloverdale (NA)",-122.7181659,49.1311307
"10524",10524,9575,"7118","128 Street","Newton","Surrey","71ST AVE / 128TH ST",4,"71ST AVE / 128TH ST Surrey","V3W 4E2",199,"Newton (NA)",-122.8679636,49.1326283
